Keyword,Severity,Confidence,OWASP,CVSS,Remediation,File,Line,Content
admin,MEDIUM,MEDIUM,A01: Broken Access Control,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,6036,"""content"": ""\""finding\"": \""admin\"","""
admin,MEDIUM,MEDIUM,A01: Broken Access Control,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,6044,"""content"": ""\""finding\"": \""admin\"","""
admin,MEDIUM,MEDIUM,A01: Broken Access Control,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,6052,"""content"": ""\""finding\"": \""admin\"","""
admin,MEDIUM,MEDIUM,A01: Broken Access Control,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,6060,"""content"": ""\""finding\"": \""admin\"","""
admin,MEDIUM,MEDIUM,A01: Broken Access Control,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,6068,"""content"": ""\""finding\"": \""admin\"","""
admin,MEDIUM,MEDIUM,A01: Broken Access Control,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,6076,"""content"": ""\""finding\"": \""admin\"","""
admin,MEDIUM,MEDIUM,A01: Broken Access Control,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,6084,"""content"": ""\""finding\"": \""admin\"","""
admin,MEDIUM,MEDIUM,A01: Broken Access Control,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,6092,"""content"": ""\""finding\"": \""admin\"","""
admin,MEDIUM,MEDIUM,A01: Broken Access Control,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,6100,"""content"": ""\""finding\"": \""admin\"","""
admin,MEDIUM,MEDIUM,A01: Broken Access Control,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,6108,"""content"": ""\""finding\"": \""admin\"","""
xss,MEDIUM,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,6114,"""finding"": ""xss"","
injection,MEDIUM,MEDIUM,UNKNOWN,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,6117,"""owasp"": ""A03: Injection"","
xss,MEDIUM,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,6137,"""content"": ""\""finding\"": \""xss\"","""
xss,MEDIUM,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,6145,"""content"": ""\""finding\"": \""xss\"","""
xss,MEDIUM,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,6153,"""content"": ""\""finding\"": \""xss\"","""
xss,MEDIUM,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,6161,"""content"": ""\""finding\"": \""xss\"","""
xss,MEDIUM,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,6169,"""content"": ""\""finding\"": \""xss\"","""
xss,MEDIUM,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,6177,"""content"": ""\""finding\"": \""xss\"","""
xss,MEDIUM,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,6185,"""content"": ""\""finding\"": \""xss\"","""
xss,MEDIUM,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,6193,"""content"": ""\""finding\"": \""xss\"","""
xss,MEDIUM,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,6201,"""content"": ""\""finding\"": \""xss\"","""
xss,MEDIUM,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,6209,"""content"": ""\""finding\"": \""xss\"","""
xss,MEDIUM,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,6217,"""content"": ""\""finding\"": \""xss\"","""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,406,"""content"": ""Password found: password123"""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,414,"""content"": ""Password found: password123"""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,422,"""content"": ""Password found: password123"""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,430,"""content"": ""Password found: password123"""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,438,"""content"": ""Password found: password123"""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,446,"""content"": ""Password found: password123"""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,454,"""content"": ""Password found: password123"""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,462,"""content"": ""Password found: password123"""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,470,"""content"": ""Password found: password123"""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,478,"""content"": ""Password found: password123"""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,486,"""content"": ""Password found: password123"""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,494,"""content"": ""Password found: password123"""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,502,"""content"": ""Password found: password123"""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,531,"""content"": ""Default credentials detected: admin:admin"""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,539,"""content"": ""Default credentials detected: admin:admin"""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,547,"""content"": ""Default credentials detected: admin:admin"""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,555,"""content"": ""Default credentials detected: admin:admin"""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,563,"""content"": ""Default credentials detected: admin:admin"""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,571,"""content"": ""Default credentials detected: admin:admin"""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,579,"""content"": ""Default credentials detected: admin:admin"""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,587,"""content"": ""Default credentials detected: admin:admin"""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,595,"""content"": ""Default credentials detected: admin:admin"""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,603,"""content"": ""Default credentials detected: admin:admin"""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,611,"""content"": ""Default credentials detected: admin:admin"""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,619,"""content"": ""Default credentials detected: admin:admin"""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,627,"""content"": ""Default credentials detected: admin:admin"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,656,"""content"": ""SQL injection attempt: ' OR '1'='1"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,664,"""content"": ""SQL injection attempt: ' OR '1'='1"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,672,"""content"": ""SQL injection attempt: ' OR '1'='1"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,680,"""content"": ""SQL injection attempt: ' OR '1'='1"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,688,"""content"": ""SQL injection attempt: ' OR '1'='1"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,696,"""content"": ""SQL injection attempt: ' OR '1'='1"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,704,"""content"": ""SQL injection attempt: ' OR '1'='1"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,712,"""content"": ""SQL injection attempt: ' OR '1'='1"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,720,"""content"": ""SQL injection attempt: ' OR '1'='1"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,728,"""content"": ""SQL injection attempt: ' OR '1'='1"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,736,"""content"": ""SQL injection attempt: ' OR '1'='1"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,744,"""content"": ""SQL injection attempt: ' OR '1'='1"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,752,"""content"": ""SQL injection attempt: ' OR '1'='1"""
api_key_assignment,UNKNOWN,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,781,"""content"": ""Sensitive data exposed: api_key=12345"""
api_key_assignment,UNKNOWN,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,789,"""content"": ""Sensitive data exposed: api_key=12345"""
api_key_assignment,UNKNOWN,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,797,"""content"": ""Sensitive data exposed: api_key=12345"""
api_key_assignment,UNKNOWN,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,805,"""content"": ""Sensitive data exposed: api_key=12345"""
api_key_assignment,UNKNOWN,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,813,"""content"": ""Sensitive data exposed: api_key=12345"""
api_key_assignment,UNKNOWN,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,821,"""content"": ""Sensitive data exposed: api_key=12345"""
api_key_assignment,UNKNOWN,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,829,"""content"": ""Sensitive data exposed: api_key=12345"""
api_key_assignment,UNKNOWN,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,837,"""content"": ""Sensitive data exposed: api_key=12345"""
api_key_assignment,UNKNOWN,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,845,"""content"": ""Sensitive data exposed: api_key=12345"""
api_key_assignment,UNKNOWN,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,853,"""content"": ""Sensitive data exposed: api_key=12345"""
api_key_assignment,UNKNOWN,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,861,"""content"": ""Sensitive data exposed: api_key=12345"""
api_key_assignment,UNKNOWN,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,869,"""content"": ""Sensitive data exposed: api_key=12345"""
api_key_assignment,UNKNOWN,MEDIUM,A02: Cryptographic Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,877,"""content"": ""Sensitive data exposed: api_key=12345"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1281,"""content"": ""SSRF request to http://169.254.169.254/latest/meta-data"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1289,"""content"": ""SSRF request to http://169.254.169.254/latest/meta-data"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1297,"""content"": ""SSRF request to http://169.254.169.254/latest/meta-data"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1305,"""content"": ""SSRF request to http://169.254.169.254/latest/meta-data"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1313,"""content"": ""SSRF request to http://169.254.169.254/latest/meta-data"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1321,"""content"": ""SSRF request to http://169.254.169.254/latest/meta-data"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1329,"""content"": ""SSRF request to http://169.254.169.254/latest/meta-data"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1337,"""content"": ""SSRF request to http://169.254.169.254/latest/meta-data"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1345,"""content"": ""SSRF request to http://169.254.169.254/latest/meta-data"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1353,"""content"": ""SSRF request to http://169.254.169.254/latest/meta-data"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1361,"""content"": ""SSRF request to http://169.254.169.254/latest/meta-data"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1369,"""content"": ""SSRF request to http://169.254.169.254/latest/meta-data"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1377,"""content"": ""SSRF request to http://169.254.169.254/latest/meta-data"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1406,"""content"": ""ERROR SQL injection attempt detected: ' OR 1=1 --"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1414,"""content"": ""ERROR SQL injection attempt detected: ' OR 1=1 --"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1422,"""content"": ""ERROR SQL injection attempt detected: ' OR 1=1 --"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1430,"""content"": ""ERROR SQL injection attempt detected: ' OR 1=1 --"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1438,"""content"": ""ERROR SQL injection attempt detected: ' OR 1=1 --"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1446,"""content"": ""ERROR SQL injection attempt detected: ' OR 1=1 --"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1454,"""content"": ""ERROR SQL injection attempt detected: ' OR 1=1 --"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1462,"""content"": ""ERROR SQL injection attempt detected: ' OR 1=1 --"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1470,"""content"": ""ERROR SQL injection attempt detected: ' OR 1=1 --"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1478,"""content"": ""ERROR SQL injection attempt detected: ' OR 1=1 --"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1486,"""content"": ""ERROR SQL injection attempt detected: ' OR 1=1 --"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1494,"""content"": ""ERROR SQL injection attempt detected: ' OR 1=1 --"""
sql_injection_payload,UNKNOWN,MEDIUM,A03: Injection,9.8,Use parameterized queries.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1502,"""content"": ""ERROR SQL injection attempt detected: ' OR 1=1 --"""
github_token,UNKNOWN,MEDIUM,A02: Cryptographic Failures,9.0,Remove token and rotate credentials.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1531,"""content"": ""WARN admin token exposed: ghp_exampletoken"""
github_token,UNKNOWN,MEDIUM,A02: Cryptographic Failures,9.0,Remove token and rotate credentials.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1539,"""content"": ""WARN admin token exposed: ghp_exampletoken"""
github_token,UNKNOWN,MEDIUM,A02: Cryptographic Failures,9.0,Remove token and rotate credentials.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1547,"""content"": ""WARN admin token exposed: ghp_exampletoken"""
github_token,UNKNOWN,MEDIUM,A02: Cryptographic Failures,9.0,Remove token and rotate credentials.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1555,"""content"": ""WARN admin token exposed: ghp_exampletoken"""
github_token,UNKNOWN,MEDIUM,A02: Cryptographic Failures,9.0,Remove token and rotate credentials.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1563,"""content"": ""WARN admin token exposed: ghp_exampletoken"""
github_token,UNKNOWN,MEDIUM,A02: Cryptographic Failures,9.0,Remove token and rotate credentials.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1571,"""content"": ""WARN admin token exposed: ghp_exampletoken"""
github_token,UNKNOWN,MEDIUM,A02: Cryptographic Failures,9.0,Remove token and rotate credentials.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1579,"""content"": ""WARN admin token exposed: ghp_exampletoken"""
github_token,UNKNOWN,MEDIUM,A02: Cryptographic Failures,9.0,Remove token and rotate credentials.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1587,"""content"": ""WARN admin token exposed: ghp_exampletoken"""
github_token,UNKNOWN,MEDIUM,A02: Cryptographic Failures,9.0,Remove token and rotate credentials.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1595,"""content"": ""WARN admin token exposed: ghp_exampletoken"""
github_token,UNKNOWN,MEDIUM,A02: Cryptographic Failures,9.0,Remove token and rotate credentials.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1603,"""content"": ""WARN admin token exposed: ghp_exampletoken"""
github_token,UNKNOWN,MEDIUM,A02: Cryptographic Failures,9.0,Remove token and rotate credentials.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1611,"""content"": ""WARN admin token exposed: ghp_exampletoken"""
github_token,UNKNOWN,MEDIUM,A02: Cryptographic Failures,9.0,Remove token and rotate credentials.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1619,"""content"": ""WARN admin token exposed: ghp_exampletoken"""
github_token,UNKNOWN,MEDIUM,A02: Cryptographic Failures,9.0,Remove token and rotate credentials.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1627,"""content"": ""WARN admin token exposed: ghp_exampletoken"""
password_assignment,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,8.5,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1781,"""content"": ""password=12345"""
password_assignment,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,8.5,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1789,"""content"": ""password=12345"""
password_assignment,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,8.5,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1797,"""content"": ""password=12345"""
password_assignment,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,8.5,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1805,"""content"": ""password=12345"""
password_assignment,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,8.5,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1813,"""content"": ""password=12345"""
password_assignment,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,8.5,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1821,"""content"": ""password=12345"""
password_assignment,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,8.5,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1829,"""content"": ""password=12345"""
password_assignment,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,8.5,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1837,"""content"": ""password=12345"""
password_assignment,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,8.5,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1845,"""content"": ""password=12345"""
password_assignment,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,8.5,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1853,"""content"": ""password=12345"""
password_assignment,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,8.5,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,1861,"""content"": ""password=12345"""
